userId,movieId,rating,timestamp
5,6273,4.0,1764599134
5,5760,5.0,1760425900
6,6405,2.5,1764023508
6,11579,2.5,1777251580
6,9997,2.0,1759462508
6,506,2.5,1769345472
6,6388,4.5,1769958943
6,18612,2.5,1767364031
6,13215,3.5,1769095988
7,18783,3.0,1771953310
7,8964,3.0,1773947919
7,13098,3.0,1778680226
7,5164,3.0,1771085570
7,13323,3.5,1755633511
7,10128,3.0,1761063561
7,5735,4.5,1770125734
7,2792,4.0,1752003062
7,2385,4.5,1767341765
8,18087,4.5,1780886197
8,3736,3.5,1776153952
8,16061,4.0,1757981693
8,16713,3.0,1756081675
8,4132,5.0,1772068823
8,15113,3.0,1780507230
8,6759,5.0,1771698722
8,8414,2.0,1752223651
8,1216,2.0,1771709047
8,9902,3.5,1758110918
8,10943,2.0,1754691167
8,7558,3.5,1777618185
8,5621,2.5,1772454842
8,222,3.5,1756231633
8,5959,2.0,1775105634
8,10679,3.0,1780401520
8,12721,3.5,1763885584
8,16504,5.0,1767421906
8,3500,3.0,1757224889
8,11781,3.5,1771134952
8,14751,4.0,1777389130
8,18051,5.0,1769815784
8,2494,5.0,1752859042
8,18712,3.5,1767710349
8,5689,3.5,1761846937
8,7805,4.5,1759640620
8,8055,4.5,1769820408
8,5228,4.5,1758383804
8,4813,2.5,1757244542
9,17819,4.5,1771080820
9,10104,3.0,1763980103
9,7394,2.5,1768057427
9,1636,2.0,1770941641
9,1800,3.0,1766129243
9,17976,3.5,1767822449
9,5644,3.0,1758663145
9,5453,4.5,1760550654
9,1392,4.0,1759285945
9,10548,3.5,1779670004
9,5106,3.5,1768042168
9,23,2.5,1775182166
9,17660,2.0,1756468496
9,3849,3.5,1765702229
9,12608,3.5,1771395233
9,16615,5.0,1767751513
9,14363,4.0,1778323676
10,10292,4.5,1764361507
10,80,2.5,1773438945
10,7358,4.0,1753874387
10,5269,2.5,1758957684
10,12736,4.0,1775624014
10,9924,3.0,1770361013
10,17940,3.0,1776211301
10,665,4.0,1763147104
10,13700,4.5,1769387628
10,10266,2.5,1776875605
10,7031,2.0,1756425681
10,4757,3.5,1756843430
10,7183,4.0,1773847852
10,13059,5.0,1755398340
10,18644,4.5,1759128787
10,15534,4.5,1769660440
10,6738,4.0,1758290825
10,10817,4.0,1771382350
10,6938,3.5,1774103126
10,502,4.5,1776815828
10,9024,2.5,1762051742
10,1634,3.5,1776380541
11,17982,4.0,1766137560
11,9839,4.5,1769149753
11,17964,3.0,1776512042
11,15301,4.0,1780209506
11,2110,4.5,1754497851
11,4980,4.5,1769068043
11,3501,5.0,1762074213
11,17836,2.0,1761683035
11,13621,2.5,1760626165
11,15319,4.0,1751740976
11,14468,2.0,1761978192
11,14551,4.5,1777722956
11,7960,3.0,1767197679
11,17060,3.0,1757257053
12,9527,3.5,1779476268
12,1622,2.5,1770987751
12,6096,4.5,1753463427
12,19004,2.0,1777897776
12,4248,5.0,1751867620
12,7889,2.0,1777689021
12,18777,4.0,1757481731
12,11917,5.0,1768283101
12,8516,3.0,1757258437
12,5059,4.5,1755209156
12,5469,3.0,1773451835
12,13032,3.0,1752775315
12,3390,4.5,1755290423
12,1412,3.0,1778141491
12,1942,4.5,1779667040
12,15326,2.5,1769479681
12,16279,2.5,1753152427
12,4041,4.5,1771453265
12,13682,3.0,1775988655
12,17935,2.5,1761089824
12,5299,4.0,1773274164
12,14300,4.0,1752657608
12,2134,5.0,1771593714
13,11470,4.0,1767493565
13,4249,4.0,1771255103
13,2940,2.5,1755888777
13,5941,4.5,1759291446
13,643,4.5,1763208045
13,8647,3.5,1780732068
13,10924,2.0,1752866525
13,11929,4.0,1773494151
13,5923,5.0,1779915340
13,7068,3.0,1781095020
13,9818,4.5,1762119219
13,12991,4.5,1756064759
13,5511,2.0,1756448684
13,6545,4.5,1758344797
13,379,4.0,1759821461
13,18184,5.0,1768467906
13,8246,3.5,1763220519
13,3439,2.0,1780321882
13,18972,2.5,1769300589
13,9858,5.0,1770867349
13,7860,3.5,1780185473
13,5457,3.0,1758013881
13,10159,2.0,1751069624
13,1817,4.5,1779361016
13,6443,4.5,1760767411
13,7575,2.5,1760244300
13,13962,2.0,1755221549
13,9121,4.0,1757907334
13,3745,5.0,1774864505
14,12286,3.0,1777181982
14,12188,2.0,1756243396
14,14542,3.5,1754982091
14,1779,2.0,1761574607
14,1832,2.0,1768150748
14,1901,2.5,1781386704
14,13868,4.5,1760570199
14,16076,3.0,1764405014
14,1184,2.0,1763240645
14,14185,3.5,1758642262
14,5497,3.5,1762933038
14,15872,3.0,1759946575
14,6080,4.0,1766673990
14,8234,2.5,1761422859
14,15603,3.0,1770653206
15,3740,3.0,1756814799
15,5311,3.5,1778442929
15,5674,3.0,1775081020
15,18376,4.0,1776117978
15,964,3.0,1754926826
15,8819,4.5,1764577344
15,9077,2.5,1768225517
15,17813,5.0,1772608763
15,13376,3.0,1780453879
15,8599,3.0,1765581736
15,2931,2.5,1758048472
15,11409,4.0,1771592634
15,3060,2.5,1769056326
15,1045,4.0,1766856263
15,17236,2.5,1765614196
15,1839,4.0,1761459732
15,6554,4.5,1777475755
15,14971,3.0,1774142867
15,1463,3.5,1781800529
15,3472,4.5,1760465628
15,4889,3.5,1759939350
15,4978,5.0,1768338427
16,12525,3.5,1767163201
16,12312,2.0,1774031942
16,6348,4.5,1772568499
16,7306,5.0,1762686522
16,15252,3.5,1757697922
16,14252,3.0,1778046693
16,3412,4.0,1755786454
16,6845,3.0,1753498587
16,8271,2.5,1755312591
16,6622,4.0,1768062939
16,8201,4.5,1778613948
16,6624,3.5,1750961095
16,11348,4.5,1781076983
16,7458,2.0,1753395182
16,6715,3.5,1760373033
16,3489,4.0,1752242868
16,8228,3.0,1760998559
16,1077,5.0,1777788792
17,11202,3.0,1758747336
17,7531,3.5,1766671984
17,2400,5.0,1779851296
17,7851,3.0,1764890863
17,6329,4.0,1752620007
17,15621,2.5,1779344565
17,277,3.0,1765848611
17,85,3.0,1755344198
17,14442,2.0,1778318514
17,2048,2.0,1772202753
17,15099,3.0,1776830062
17,10112,5.0,1769346032
17,857,2.0,1751446079
17,2774,2.5,1764157519
17,18711,3.0,1775574639
17,15339,4.0,1763563028
17,16551,4.0,1757530862
17,12635,2.5,1763142131
17,8793,2.5,1762293413
17,8505,3.0,1763565554
18,4805,3.5,1757049785
18,3406,4.0,1764604156
18,18664,2.5,1767640225
18,7104,3.5,1771587023
18,6206,2.0,1777404893
18,6192,2.5,1767989995
18,17448,2.5,1756796939
18,10035,3.5,1768636953
18,17420,2.0,1781265022
18,17169,4.0,1753821352
18,15755,2.5,1752522897
18,18122,4.0,1766868701
18,18733,3.5,1759826721
18,17861,3.0,1759109332
18,6462,5.0,1761754507
19,3951,2.5,1764303862
19,8694,4.5,1768217803
19,4163,5.0,1766909473
19,14065,3.0,1780454714
19,8197,5.0,1776743133
19,8506,2.5,1771470967
19,10904,3.0,1760593155
19,6552,4.0,1773473702
19,16521,2.0,1756633042
19,14294,4.0,1765963572
19,5021,3.5,1775629534
19,7597,3.0,1760642390
19,15347,3.5,1762470366
19,12523,2.0,1775973345
19,5624,3.0,1754037910
19,2042,5.0,1770964268
20,12787,2.0,1764952034
20,17646,4.5,1757111163
20,2165,2.0,1763506309
20,16345,4.0,1778616920
20,7272,3.0,1776748844
20,5089,4.5,1753642931
20,9224,4.0,1773616466
20,6117,4.0,1782014218
20,10559,4.0,1759614546
20,12846,2.5,1765680537
20,13415,2.0,1755314999
21,11819,4.0,1767612678
21,1278,3.0,1769065226
21,9262,4.5,1766184221
21,12537,2.5,1773040513
21,13631,2.0,1750819226
21,3545,4.0,1769773027
21,7848,3.5,1753896170
21,16113,3.0,1754723756
21,4698,3.5,1782255033
21,9130,4.0,1762423040
21,7378,2.5,1756793985
21,9594,4.5,1754165026
21,10739,2.5,1761087922
21,9192,2.5,1771958837
21,2468,2.5,1754907090
21,5715,5.0,1781196692
21,12398,5.0,1751319904
21,8300,2.5,1756240973
21,7836,2.0,1768476404
21,11754,4.5,1768413005
22,7047,2.0,1777152586
22,6505,4.5,1755681535
22,4454,2.5,1751293261
22,12840,4.5,1772391392
22,6450,4.5,1780816267
22,14979,3.0,1755225833
22,3662,2.0,1778437446
22,7189,4.5,1758877491
22,797,2.5,1754856514
22,8057,2.5,1780894245
22,4369,5.0,1762825772
22,406,3.0,1768929220
22,15713,4.5,1774031583
22,19001,2.5,1753632518
22,14645,3.5,1770358875
22,2315,4.0,1766258771
22,18562,4.5,1754531768
22,15388,5.0,1753763231
22,2143,5.0,1775923247
22,15162,3.5,1762339032
22,4102,3.0,1759539463
22,10665,4.0,1750885107
22,5847,3.0,1761323816
22,864,4.0,1761267583
22,17303,2.5,1752948714
22,17924,4.5,1765972355
22,9900,5.0,1754248955
23,13389,3.5,1781104252
23,1585,2.0,1764532456
23,17111,3.0,1769228923
23,8692,4.5,1779662360
23,13423,2.5,1751563245
23,17929,4.0,1758060944
23,690,4.5,1756258444
23,7502,4.0,1756104934
23,12135,2.5,1781171604
23,2380,2.5,1780123588
23,15578,2.0,1777051305
23,16504,2.5,1766554727
23,3080,3.5,1773568491
23,13400,5.0,1777866686
23,5897,3.5,1757999116
23,17179,3.0,1752912241
23,1021,4.5,1779875287
23,10607,4.5,1768950822
23,9837,2.5,1772279184
23,329,2.5,1775689636
23,13992,5.0,1755794785
23,7254,4.5,1763952634
23,12526,3.0,1753824598
24,4398,2.5,1769529459
24,13031,2.5,1767328209
24,12959,4.5,1778742441
24,14008,4.0,1774959593
24,16794,2.5,1778095002
24,17315,4.5,1755027432
24,9465,2.5,1781694611
24,1152,4.0,1770024014
24,913,3.5,1778838998
24,1244,4.5,1763207261
24,5499,3.0,1782271450
24,8139,4.5,1771583002
24,15346,3.5,1778911715
24,4814,2.0,1771541429
24,7365,3.5,1777565772
24,17263,2.5,1772372748
24,15936,2.5,1765483367
25,12704,3.5,1776914296
25,18727,4.0,1766431338
25,254,3.5,1769818772
25,18614,3.5,1765715194
25,10495,3.0,1755740508
25,5936,3.5,1764385880
25,10618,4.0,1773295915
25,18008,2.0,1753808124
25,14833,3.0,1759174829
25,14960,2.0,1773568263
25,14409,2.0,1750833805
26,13725,5.0,1753556768
26,10069,5.0,1775125453
26,15481,4.5,1773779732
26,13915,3.0,1763630560
26,4008,3.5,1777475151
26,3111,2.5,1756278529
26,245,2.5,1763584316
26,12613,3.5,1775080092
26,2957,2.0,1754956852
26,58,3.5,1771676430
26,12880,3.5,1767536919
26,7758,3.0,1768148425
26,9954,3.0,1780772437
27,3412,3.0,1771878077
27,608,4.5,1750762043
27,3696,5.0,1760024943
27,2101,2.5,1777285251
27,8891,3.5,1775880028
27,6560,5.0,1767268164
27,2123,3.0,1774546252
27,10579,3.0,1765195321
27,9944,5.0,1772072296
27,3353,2.0,1754843934
27,14911,4.0,1760056603
27,11694,4.0,1757462138
27,15687,4.5,1752035207
28,16255,3.0,1765524176
28,14332,3.0,1775200614
28,8639,2.0,1777959277
28,8179,5.0,1779017439
28,7110,4.0,1752268659
28,227,4.5,1759573758
28,1485,3.0,1777512616
28,15401,3.0,1756574790
28,11574,4.5,1766407586
28,4129,5.0,1759926477
28,11579,3.5,1754215883
28,8208,2.0,1753843539
28,5104,5.0,1772492830
28,5720,4.0,1766464144
28,6601,5.0,1767771386
28,11141,3.5,1755821445
28,137,4.0,1752251587
29,3436,3.0,1772026024
29,3431,4.5,1757732501
29,2838,5.0,1762478277
29,18204,2.0,1770005559
29,5729,2.0,1758798552
29,17117,3.0,1762722025
30,8329,3.0,1766036719
30,7064,2.5,1758516514
30,11329,2.5,1759521159
30,18949,2.5,1753449475
30,16248,3.0,1758310890
30,2078,4.5,1768269508
30,16231,3.5,1776030699
30,5123,3.5,1770977035
30,5689,4.0,1766281063
30,416,4.5,1751352641
30,7309,2.0,1779489820
30,15337,4.5,1756053302
30,5250,3.5,1781316181
30,595,4.0,1755190121
30,13665,4.5,1774682297
30,6523,4.0,1781524542
30,9240,4.0,1766122081
31,9252,4.5,1759908264
31,1335,2.5,1779792345
31,13201,3.5,1780339304
31,8373,2.5,1766075611
31,17269,2.5,1751496366
31,14712,3.5,1768607569
31,7474,4.0,1751792254
31,16538,3.5,1771670252
31,18959,4.0,1768811255
31,9857,4.5,1757269756
31,9327,3.0,1779194772
31,9377,4.5,1762973745
31,14770,3.0,1763944643
31,13086,3.0,1774761737
31,8893,3.5,1781422485
31,15180,3.0,1779964601
32,10605,3.5,1762631641
32,6716,5.0,1763966271
32,16232,3.0,1780972164
32,731,2.0,1766628295
32,18958,3.0,1780480000
32,10623,3.0,1767040424
32,8235,4.5,1766705655
32,29,2.5,1751189022
32,9279,3.0,1759915766
32,15811,3.0,1757913807
32,6598,3.0,1774008226
32,999,2.0,1770950757
32,11246,4.0,1766061432
32,1213,2.0,1763292538
32,3188,5.0,1771142494
32,1946,2.5,1754710035
32,9871,4.5,1762041947
32,16754,4.5,1774988512
32,8684,2.5,1762211613
32,4831,4.5,1767896136
32,6761,3.5,1756359570
32,754,5.0,1777565625
32,15351,5.0,1760847023
32,3720,4.5,1769258041
32,13440,4.5,1756445868
32,790,4.0,1757157466
32,5147,3.0,1755453866
33,2823,2.5,1770820010
33,3284,3.5,1757622757
33,17188,3.0,1768084428
33,5696,2.5,1778760045
33,16002,4.0,1757846395
33,1422,4.0,1759579309
33,7391,4.0,1780959213
33,17567,4.0,1756626874
33,10560,4.0,1755465661
33,10528,4.0,1768944027
33,16204,3.0,1757903271
34,494,4.0,1772220420
34,10882,2.5,1771259603
34,16296,3.5,1780299822
34,1802,4.0,1781935752
34,238,3.0,1755652310
34,16130,5.0,1776685765
35,4329,3.0,1756446459
35,14542,3.5,1773757484
35,18631,4.0,1753649142
35,7921,2.5,1780503919
35,1470,3.0,1755476627
35,6411,2.0,1753424607
35,13520,2.0,1759685720
35,16691,2.0,1770807885
35,18206,2.0,1767132223
35,13669,2.0,1769500396
35,6946,4.0,1779946487
35,13461,4.5,1771915993
35,4896,2.0,1753656565
35,12934,4.0,1764081871
35,158,3.5,1766668935
35,2347,4.5,1778903136
35,7671,2.5,1782052589
35,6645,4.5,1759709824
35,4139,5.0,1781219721
35,2394,3.5,1754846623
35,18238,2.5,1768714859
35,8924,2.5,1762116787
35,6016,4.0,1782137299
35,15708,5.0,1767220402
35,10654,2.5,1756122600
35,11987,5.0,1755587313
36,3218,3.0,1781347991
36,9039,3.0,1778725697
36,4201,3.0,1761932295
36,14867,2.5,1763620919
36,18543,4.5,1759057071
36,8814,2.5,1759575277
36,16043,3.5,1765583447
36,1222,4.5,1773068007
36,9287,2.0,1765274658
36,9357,3.0,1779028330
36,2606,3.5,1750991026
36,11446,3.0,1777622467
36,9656,5.0,1773906134
36,10783,3.5,1766963593
36,127,4.0,1768321218
36,18273,3.5,1769575361
37,9098,3.5,1758610009
37,9125,2.5,1766843065
37,13910,2.5,1766365013
37,6698,2.5,1780465682
37,5520,4.5,1751752687
37,11422,4.5,1775652695
37,620,2.0,1780662118
37,13940,5.0,1756700391
37,11709,2.5,1770193468
37,18217,3.0,1754235750
37,17978,4.5,1775701654
37,17354,2.0,1764996206
37,12409,4.5,1752432567
38,17012,2.5,1766469529
38,343,4.0,1774946282
38,11259,4.0,1777397377
38,3920,3.5,1759457884
38,6548,3.0,1771440419
38,16135,2.0,1757777353
38,11360,3.0,1754327359
38,9292,4.0,1767034817
38,1626,2.5,1770949116
38,18605,4.5,1773191050
38,656,2.5,1763916230
38,6707,4.5,1751804050
39,6805,4.0,1752387136
39,14084,3.0,1757456237
39,14920,4.0,1777864345
39,3740,2.0,1781028116
39,9693,4.0,1755244764
39,4300,4.0,1762067081
39,19064,3.5,1774848498
39,6078,3.0,1761710397
39,8450,2.5,1767668843
39,1606,3.0,1753292833
39,3322,4.5,1755706234
39,18555,3.5,1752351677
39,8447,4.0,1755479476
40,5762,4.0,1754097550
40,10534,3.0,1757975673
40,2693,3.0,1779261600
40,1719,4.5,1760804970
40,4659,3.5,1761082312
40,11259,4.5,1757230556
40,1697,3.5,1762925885
40,8188,4.5,1781211369
40,6609,3.0,1780085851
40,1025,4.0,1778050475
40,9072,2.5,1763370671
40,11482,3.5,1760486427
40,2890,2.5,1756166750
40,7418,4.0,1780752089
41,14647,2.0,1778330752
41,17038,4.5,1771157105
41,4138,4.0,1754310661
41,2372,3.0,1751630820
41,5525,5.0,1777715796
41,1043,4.0,1779762527
41,8384,4.5,1756500200
41,3109,4.5,1776543988
42,1144,3.0,1771455265
42,3061,3.0,1778443997
42,8404,4.5,1754654218
42,16753,2.5,1753491518
42,6533,4.5,1765036594
42,11825,2.5,1773156408
42,11611,2.0,1776064692
42,760,4.5,1762350055
42,5548,3.0,1780629655
42,3418,3.5,1778657693
42,3675,2.0,1758058019
42,3204,3.0,1756920819
42,13244,4.5,1756123546
42,8063,3.0,1782035946
42,2628,3.5,1755722307
42,4481,2.5,1766165129
42,12584,3.0,1770526377
42,5697,2.5,1770318569
42,2231,2.0,1758883840
42,8668,4.5,1770281567
42,7330,2.0,1753304281
42,16568,4.0,1760697292
42,19054,4.5,1780624935
42,3468,3.5,1781277150
42,2389,3.5,1750972275
42,720,3.5,1757881706
42,7926,4.5,1768004900
42,3774,2.5,1774436987
43,10989,2.0,1764071258
43,10890,2.0,1773445958
43,13483,4.0,1773795635
43,8547,2.5,1770831635
43,11188,3.5,1775711185
43,4246,4.0,1772648794
43,7522,2.0,1780674666
44,4819,2.5,1751358007
44,4309,4.5,1773432759
44,13048,4.0,1762917923
44,14884,2.0,1770510314
44,9967,4.5,1780145972
44,17774,3.5,1772902509
44,5708,3.0,1779133961
44,9544,2.5,1757392677
44,6200,3.5,1767355505
44,15799,3.5,1769924695
44,2395,5.0,1766430759
44,7049,3.0,1771663305
44,12060,3.0,1768426235
44,2950,4.5,1767381613
44,16623,4.5,1753747150
44,7017,4.0,1758427238
44,13081,3.0,1759898216
44,10864,4.0,1767242090
44,18985,3.0,1770742754
44,2447,4.5,1772310843
44,9524,3.5,1781177547
44,1779,4.5,1769921652
44,7390,4.0,1780059276
44,10847,2.5,1751259003
44,13516,4.5,1760501500
44,3116,2.0,1778040906
44,6611,5.0,1767861180
45,2148,4.0,1766100196
45,4418,3.0,1780088753
45,15798,3.5,1771443836
45,2675,3.5,1779130836
45,10736,2.5,1773817911
45,1851,4.5,1762561730
45,4162,4.5,1764654237
45,10209,3.5,1759820613
45,14874,2.5,1764202363
45,17909,4.0,1750909757
45,12017,2.5,1780392609
45,5308,4.0,1777041451
45,9784,2.5,1774426105
45,16106,5.0,1751105720
45,11898,2.5,1757176809
45,13100,5.0,1774701103
45,12655,3.0,1765580380
45,11339,3.5,1774363389
45,13995,4.5,1770271402
45,15073,4.0,1753403566
45,10342,2.5,1769467057
45,4402,5.0,1782077127
45,4373,4.0,1774091378
46,11139,3.0,1764316100
46,11694,2.5,1769514633
46,11762,3.5,1775254300
46,2147,2.0,1771514855
46,12851,4.0,1764149854
46,14191,2.5,1780230995
46,14837,4.5,1774732579
46,8641,3.0,1766529456
46,16272,4.5,1758554529
46,5039,4.5,1756030962
46,13864,5.0,1760490171
46,2536,4.0,1765249883
46,9675,3.5,1775584786
46,8176,5.0,1760598163
46,5501,2.5,1772139437
46,10576,5.0,1761870138
46,17529,4.5,1777453978
46,16633,2.5,1753160291
46,13138,4.0,1764655725
46,17888,4.0,1752277185
46,8516,2.0,1774836164
46,2914,4.5,1752121799
46,8882,3.5,1773651869
46,18001,4.5,1780780380
46,15794,2.0,1767071940
46,9251,4.5,1780801639
46,14314,2.5,1774170792
46,1751,4.0,1756280308
47,4281,3.5,1770477634
47,8502,2.5,1780037036
47,18073,4.0,1779472213
47,11029,3.5,1753571605
47,1963,4.0,1763909003
47,17145,2.5,1765857222
47,3265,4.0,1768248063
47,16545,5.0,1759065186
47,9482,4.0,1768830561
47,3965,4.0,1778902274
47,4002,2.0,1752189941
47,14469,3.5,1758047975
47,15281,3.5,1773289787
47,4082,3.0,1774429438
47,16188,4.0,1760083769
47,12114,3.0,1759464639
47,1212,3.5,1759326369
47,8041,2.0,1751108866
47,12172,3.5,1758458080
47,2944,2.5,1765497970
47,2689,4.5,1761857733
47,11637,2.5,1777816741
47,10469,2.0,1777020080
48,8672,4.0,1774734108
48,8879,3.0,1762255826
48,18992,4.5,1762269547
48,4583,2.5,1771867962
48,12258,4.0,1760207266
48,6975,5.0,1751405156
48,15393,2.0,1776253795
48,12670,3.5,1763734259
48,3178,4.0,1778771224
48,14224,3.5,1779872059
48,15621,3.0,1767549147
48,7117,2.5,1775934820
48,2435,3.0,1774135083
48,8159,3.0,1759214058
48,7662,2.5,1779785004
48,2448,4.0,1766973133
48,16133,3.0,1774274623
48,5971,4.5,1767017896
48,9221,4.5,1773421115
48,13397,4.5,1764155555
48,11217,3.5,1759409278
48,17027,3.0,1779603363
48,2027,4.5,1777635525
48,11401,2.5,1774308639
48,16677,4.5,1759615052
49,5453,4.5,1775308048
49,13086,2.0,1770640568
49,6261,4.5,1764358861
49,1634,4.5,1759999963
49,12508,4.0,1767094742
49,1737,3.0,1774325892
49,437,4.5,1769356805
49,3663,4.0,1752623780
49,4575,2.0,1757158405
49,17396,3.5,1752554868
49,16571,3.0,1762103954
49,17099,2.0,1769460843
49,869,2.5,1756702408
49,9544,3.5,1759923822
49,9120,4.5,1766665125
49,13941,4.0,1765780184
49,12191,2.5,1764480304
49,8697,3.5,1761778747
49,17502,5.0,1773935190
49,5691,5.0,1775341238
50,4373,2.0,1773255350
50,11892,4.0,1758614490
50,15722,3.5,1776461127
50,11737,4.0,1756983359
50,5071,2.5,1776407395
50,18725,4.5,1764511835
50,6909,2.0,1773503087
50,18138,2.5,1762009143
50,11632,2.5,1764760468
50,751,4.5,1752248514
50,1372,4.5,1755547639
50,9582,4.5,1774911087
50,9390,5.0,1753759348
50,13075,4.0,1752584745
50,839,4.0,1764775920
50,14327,2.5,1777813318
50,5047,4.5,1762374619
50,10731,3.5,1770368315
50,2956,3.5,1755619879
50,14146,4.5,1776852726
50,509,4.5,1765826804
50,137,4.0,1779603130
50,12361,5.0,1770012508
51,11605,4.0,1774460187
51,2183,4.0,1771325552
51,3168,4.0,1774663071
51,9240,2.5,1782062610
51,18672,3.0,1773630572
51,5832,4.0,1751087116
51,8188,3.0,1773199467
51,18088,2.0,1760522056
51,17630,2.5,1778742022
51,17683,4.5,1762914512
51,3177,3.0,1775343007
51,17190,2.0,1774464575
51,12910,4.0,1760831063
51,7037,4.0,1759628025
51,1477,4.0,1776231084
51,942,4.5,1756269373
51,9121,4.0,1760900207
51,5982,2.5,1756142670
51,18377,4.0,1754376040
52,11298,4.5,1773373615
52,8730,3.0,1768418766
52,7176,2.5,1763484485
52,845,4.5,1772087219
52,3199,2.5,1773903903
52,18715,4.0,1777390955
52,5029,4.0,1762776247
52,15011,3.0,1773734333
52,18189,2.0,1760725755
52,12334,2.5,1775806249
52,2970,2.5,1778405481
52,14834,3.0,1753495743
52,12727,4.0,1768855324
52,4308,3.5,1779218619
52,6712,4.5,1760528971
52,10295,5.0,1775903421
52,1592,2.5,1775487960
52,18887,3.0,1759055448
52,4519,4.5,1753010807
52,5630,3.0,1771877901
52,6994,3.0,1768638260
52,13813,4.0,1776456441
52,15558,3.0,1775730449
52,4209,4.5,1769142368
52,8999,3.5,1782108063
52,18444,5.0,1774696397
52,15691,4.5,1754400032
53,6404,2.0,1776531183
53,7087,4.0,1772341396
53,17276,3.0,1753324565
53,10098,4.5,1773101066
53,2025,3.5,1775987299
53,8817,2.5,1762400359
53,17352,2.5,1759410413
53,3996,3.5,1760203418
53,13608,4.5,1779331180
54,13689,2.5,1757658904
54,2907,3.0,1753298689
54,14854,3.0,1754401419
54,12136,2.5,1754499675
54,3160,3.5,1768308530
54,5138,4.0,1774202772
54,386,4.5,1770271551
54,6117,2.5,1771317938
54,6463,4.0,1761365755
54,12469,3.5,1753693962
54,4041,4.0,1767960723
54,7940,3.0,1764909563
54,14891,3.0,1759692530
54,16126,2.5,1769906244
54,17219,2.5,1751199458
54,7906,5.0,1754090847
54,838,5.0,1775408371
54,8338,4.0,1753214692
54,13986,3.5,1753042201
54,4335,4.5,1778746420
54,4401,4.5,1773471933
54,8217,3.5,1770900275
54,18455,4.0,1751355646
54,14530,3.5,1760576785
54,13875,2.5,1763270376
55,17683,2.5,1762829207
55,10814,3.5,1760402308
55,13565,3.5,1774205260
55,8160,3.0,1778884859
55,16915,4.0,1781250433
55,16812,5.0,1753680653
55,5547,5.0,1764357407
55,14672,2.5,1765095800
55,14475,4.5,1752742190
55,2112,2.0,1773933664
55,7933,5.0,1755862609
55,18968,3.5,1767514987
55,8445,3.0,1751670855
55,8540,2.0,1777851682
55,256,4.5,1764456732
55,1149,2.5,1770858225
55,11498,2.0,1777988816
55,5091,3.5,1756157834
55,17489,3.5,1762957149
55,3780,4.0,1771007642
56,10521,3.5,1771771804
56,2798,4.5,1781805867
56,10634,2.0,1755778129
56,6740,2.0,1768339587
56,4019,3.0,1762995915
56,111,2.5,1763150174
56,18790,3.5,1768121222
56,10607,2.0,1760749229
57,12544,4.0,1757177413
57,6853,4.0,1769250450
57,5467,3.0,1777829221
57,18357,4.0,1774874562
57,13748,2.0,1777044976
57,3999,2.5,1753617022
57,5710,3.0,1771217311
58,960,5.0,1759087230
58,7125,2.0,1782252508
58,12811,4.0,1780797825
58,1746,3.5,1755545707
58,7048,3.5,1755706500
58,2512,2.0,1771810304
58,14429,4.5,1773415761
58,13414,5.0,1753860814
